title,content
Nt4oJMA1ILmQldf0I68BtSNEAe8tCyXJuPpoXRNQXbewTaHBDD3TS2ccIs0W1oEl,Julia Roberts
f0L7LMaD8iuF63KQIoaZFC66sDw1YBFvaE9uHUWba9RAL2BcRHEArkgrmYgrvrJT,Wynton Marsalis
PZZPNx3Zn3hjoTgufNxjnY3iNkut9KpGeIUQUbUHVqxiBQWomKNm2RPHJS24esXQ,Harold Wilson
vMCYHdw2V8h2HSIyXfbJZ6ARaTfFtrIPHUCpRAPUDyWRWe3EXD3MVyyQvvawTYXB,Anjelica Huston
nXjZMBxNDF3euPKh3rQN98kdlZMOVxsSbGKmOKSorTCp3MBwrTPlbkcgd6yHyCzN,Corey Glover
sZpHylC7b4d3oAu3f9OIorLzymHyYkFnrjjdrCI5zc3yT7UdFHFzuFHZTvvMzKrR,Keith Jarrett
1mOejSmqTCyVxgwKR8dkdAnGf5vdJxY1OInC8UGIoxmJQc46J4HBpcLvP27Zj8Mg,Grace Kelly
ZFZc3FcxCleGn7kBZP190bR4sptvpt9ybync5qCeOYIXim25y2N6E7jbYSAKX30Q,Robert Plant
tSMuU5OFaTpGAk1SG0h7tkQ6TsgEs9pBZYQnUri2DEM9XkYHEC6FhgYgRkPyGl9b,James Madison
oY0zjLTKYvbBJSlSNJwjzdd5aK0tmDpvNtwIcCCTewtgCZeOKQ5bTRDT8YT8LHj7,Gordon Brown
Jqz2ThOtzatuGgVpaRWVOZ1nju0T494fqZCSZXOeLF7twhozZuBl4L6Aa0bU6Jei,Lester Young
tan96DYVPoEEogLgcZ8G1VfF8ETs8RAMBb9bUCHg8DSwVl41vSkutmoauAC9yvyv,Glenn Miller
ROGSmKlCdfUSoStSvYlwZENxBHKE3Aw8jdwT6X2uZn62ERcwcOf43ltSiTCFK73M,Jimi Jamison
oXZZd0SZwMdVD1KBiIlSqV9Bvd7NvzB22ex7mOfSOskg7fOzjav0Hc9uDd8MLy1W,Lee Morgan
aXU5pjEHOsoL86gugjF4lWsScgK5rtmpD31gLrQ3A8krkHjfaWqxHbebVeHin9R3,Fats Navarro
OCHYEIyayibffmOVXWUXWdEpCTb6ITmRu8E0zRnSauAiuZwYOZ1OvBJvdFl49EC9,Spencer Compton
cehvXhfUQGdd097vqMwv3GeFzw9u4B6p2e6SNQAcE9zJFkBAtcBixBUs8xnuJhIW,Rutherford B. Hayes
MOfmb5ftDVwtwp3brAtB0ZzUy2Ufg3Pe6TQS2RfN8vKVyqCDakLzqCQx3FS7qfwD,John Major
43RIUoTMPD2OFGIbCQShFbckZGBKxXkDF2Ypt5sAtBohh6pafx52YNW0LSKIjWit,Jerry O'Connell
wSN20Ocz29XDRSviz1JhyBheupaYfP5xOButqk7488ygZFltMD8FedFCBiJhBEKU,Eric Clapton
O5W40KeS6u5EHg0YCFebzBkMOLvbSsHtRImI0kP6NSbju5M4W3QSSwz2WXBCWahg,Martin Van Buren
UMEVrB8ZgahiFYvDgtQevMkNpWUtTGs1HgJR31vtkfp0WfmDqYq3EvuYzeYTOxoU,William Pitt, the Younger
XAsoZrEI1ffodS469MKD3ctnnUUvlEkYKp9cMl04r8sCR8srFdXCLEeteY5NkoXP,William McKinley
jX4dbqGGAUZWZMNNbacyA8K0Pz3DI2ZCuYxi9VsNzDUBClTppnqtnPfwac7sRk0U,Henry John Temple
KrRfzI6D42xBuNU5bUTCJFHHk3EQuODxPha47jkvQvP9I8mKAWJ5h3rNGqZ95R86,Lee Morgan
CSgHfLkSfqVuJIJF0F2FjprnJUlY4gUnbkLizLjm3Jd0se0QnMiyDpimpK3c348L,Chester A. Arthur
M0DpLr5Zs2wmGix1ZGEF0qi6BEp6pAuJTlK7udgRosq0DzWZezcdzVR2sIF0D4rw,Abraham Lincoln
pwrgWs4Ifn2fhxJSk4CBeVyfPYLfxMtjlEfjkpvJgFABw2mcQoyiBJkS0HABeryy,John F. Kennedy
xP9SKJCAKtotQU9VSIeVzze2SEl8JWYF3sr7qsgxkonW5Ge29y3y5Pwl4YTetsZ6,Andrew Johnson
3L2pB8Wh74DIi6OHKwgIqXI0lAjVkUZIY74Af6R0yLWZIPsU4nCZ9NWKtKbX6xPI,Lee Konitz
ibV3wafVj1Qdv9CplxBScZuOwYO8Sa54RRNADqkYtXrXrKMyUw9liTGaf0RYjI4I,Rutherford B. Hayes
dkjmGCZJ3YcQ63diyaRbd0Y7paJ60pwtHTM3WsX7qdlQ5xwpzN0uolD9MhwjOJtB,Eric Dolphy
1hDtV3PliHJjcjmHDRUnEPmfjXGHxZQnhyQibPZbtN4VxMCEiaNgnhMWc82ggozP,Andrew Jackson
WoA6n4CUz7W4Yzkbbp32kW1vBMrEq4hCLHxAExFGv7yzwpLBv6tPjYplheBaewdi,Chris Cooper
Km7lk2mscaVnDDqP4wvFjy8xMqGG4qwYMdwCA5ZyTFMGAJyIbJgwhqk5EgfRFsfk,Chandra Wilson
XrFE5o7I8CqmQcSleMR8EsGIfpO5Skz2pL4X7RA9y9PuhzKK4awFSCEISbnmkZaO,Frances McDormand
DbTuiGb9spTBxcAx9dbW85I3m2mFeS11lknvmsxkfhPvxCOJAGVF3XFfkpLTEi6j,McCoy Tyner
gQ4GCJWSC7D388fK1DgNlLt1mkc7OiaP0MZsm69oXgqwsReWZMbcTkwKzuBSmWrg,Nick Nolte
6ZsQ2qaYUvy3tyQU3haX0B8FPukJ91Pyv5waJo529cKWM3Ne2n6nDv1rDNS2TDEC,Renée Zellweger
yISyaTkYQhy6kLX08wOuVBnDdJvPgtMCv1vQjARSuxecrlcitZjZqmhzUPwEYx2l,Herbie Hancock
2K8Ou1m5FewOOTYl4ZJ4Ql43rpv0JVb0bXh5wbF9aiSixOh43Al39u1Vv6qBt1Ia,Steve Miller
q1JVstwe3jcnYWVCcxcdj8wPd5ktjRsVtbevBftiWFzpc1WFdFHYkatEeNQElqRc,Robert Peel
RCgjeICii92R3qmxOZOpGsylkjRLr2dtII2lT5JxlNU7r0kEOPoNLvvrfH1PRZH5,John Russell
rvcfsIMslnMneSk8j3KvSPd4vt9j8DhXw2gRCN5DN9BbS5ciMiv6sDaBjjD4lram,Robert Pattinson
JLbj1soCmcgqDqI0XeYNjdQKeuwp3MDIagHPEK2ip0vEfA3IEKDgXOFYbpBRR4mS,Susan Sullivan
TAeCT9LlWw2O3uSUFwQuUl7U7hkZvnaPs0zcAfdS8BmaKAy6g348Fiw4VXJxAYIZ,Léa Seydoux
vWULz3tU9Z5XnOwQA3Uzmx1FE4ruYUFGGzSuxV23u8ycX8TTgdljaMibICqUAhtB,James Madison
ftOXuys6FZkY3xA9JTnkFIstp9XZ7vI9IajEWIuZMHIscCl1ICZNd3zOoCFr14CS,Will Ferrell
Npml4z9nI7HXdtBvXwsw6XvTRE9jW3OlkCwBXKJu3IpBTnnrJcPK6tOeFT7pytH1,Carla Bley
bagNy0SCvj33TJYYvCHOEa3wWqfWMz6woy78vOn2R3EpRlBHbjEIgL2c2Fi7VHsO,Diane Neal
9Edc0aBJAUQx3m1PjBgQVuGJLQEDY8Fgr9kT8S4yxShyzy4YRqhbooEGJn2CNUCH,George Russell
Tfw8GBhhpMNNmgTtCyqHoML0WfTNNc7P0LOKk4kt24JX0CZYbNgtcEm577XrDmmV,Guy Pearce
pkQ5JiCwZmwL4kxElayG3uSNf1TIInIjgLOlqxPHEf5Hqrb03eEfQIWBUFwO0JG3,John Lennon
gGgRhHUW30GJmJxQZs6gdkyHUU2DPZcQ5teVCC1NybzeFZsRryGVa3FIxgAjqCos,Dexter Gordon
1iF90yRZ67XoSCxjdCXs3pBCEMD07mahEEMj8iQgop8PQ0KuHHgLawB1BIHqjZdF,Jaco Pastorius
tHr6iiL47WGQPplv7YRIiPlQs0RSmDRS1ZBrPFX7jK75FnQMS6wrwMrE6NjOA6vY,Anne Bancroft
SgkHbZaRNVwNmIZ7p733M0ETum29hDqbH9rpnt86nDKyNkiA45e4HzbddnqtOyw3,Earl Hines
OElgGGlLlLU37MAVphbHWvCSCf62Xf1sVPwosBxYRoI1m2AsPJbQomLMZPlwYUdJ,Henry Fonda
vhWmRMNBFD1v1GpVN1K2b4RvBypZmjAjQeEZGhBGX5r9uh6xJEfjb5p4YXVT0Mvc,James Monroe
a9jrozQgNBIpTAep484zN8TsLq040hzOJdQ4U9sI0S53tcsZw4YzNF5LIY2LrKL4,Dwight D. Eisenhower
WuuSgcamCwSTro8l0DeKZCVlzzZ3KYkjLOgo0b1JgyRUu1GQcFaHBgfOzzkDuTra,Ruth Negga
qeOU6zh61so2Sqw9moFQz3oFOISRn5WZpY57rCtzDphACqavoYN9YQSWjZSXXVZz,Erroll Garner
B5hx3eAUflrwgO3PZF2xWaDa7FMrwuJPdAJAu4PSJ9kB1WuZ0wGWce5wZEhqWMed,Peter Cetera
BOyy0K1GQIBCb1X5NFefJed4ujXerxXIZcJSHwPxLKSkeF2AzMB2kyeDcJtD9S1r,Arthur James Balfour
fVcTWmt6WgZr19AzbuCD15de58X4QF0SAvtPaQKIGHvW4V0XN27opvpBWUzL47tq,J.J. Johnson
EiQgL1ETy5JU44toY58jUoF27xxOzxHuSKorat5hCd7SBV296AfBZ1IA3MAh6pKJ,Allison Scagliotti
JKfunHaUZuhF7r810LTuJ8ZeA37fBtmz9xY5EZSRqm9B8petimrdQizW8FnS8oTs,Harold Wilson
jAD7J3BFxkMVUZnVB16bdPRjjUOyitrnCVsa3LOwtJRTBxsedoQUYfeRZgPP4bQ5,Jamie Bell
GPcOYAFfgzxdxeQzP1au3B6Vy0J9mM04TrzXTA2Ayr91PKJvvgZhL3Eqt5xcAfXY,Woodrow Wilson
lmetJ1HfwaiSVv7TR1QP88hgefHZJLFXPhCYp3ONg227HFT0J5CYos22ebinI1GB,John Coltrane
cCA1I7HeN9SABNWMt1QgEuGudECF5F8Hpglf2geYE5FSVax6I2oelnSG7yMhlZU5,Anne Dorval
kM6QRtFSBoGxJMSP69EH6GVhSLjwseWcHvr4zrW8yWWvDXIufQOC3C67QmeNperQ,Eddie Vedder
aRg2IlNW2Lj4jlP8N11R70pmXzD4DfLkZHXPiGBxnpKjIi0uMZ6tHXy1nI98XPrO,John F. Kennedy
3MnYHgudztFGrUUnOsD5qxPxhWUrPTOIfBqEb5d4ZlV7Rh4KQ0SfPlVmMCr5xyzs,John Fogerty
lSHWXslCkjTH4tlGioujcO5NsxWQD3xW8xoxMHXXwl19qWroeF1KndOnrofrWo1t,Gordon Brown
5hbn4LfuVPygjnfnq50x9FJjw6UwgwKNldDHTV56gYDg9wtTOY9iPB2BI5n8DZjs,Bud Powell
54TdybFhEq9iiST8ebqnafEdvDukIddg5bvPbyuNNZ73PMgHnFfNBi2OsZiXPYeW,Harold Macmillan
9C1DIRoXXIEilRlcm6ri6RCaIwi0uu6b608eEGazJjsyq6pcaiBehtiThdYXlXg4,Billie Holiday
tWZW4mOKDtnzzhhtivYiES01itX3s13qXo0fL3lTLaO773OWkvCcDQW9adAyJweD,Joan Crawford
O5t8uiK7owstv5aVFNV9yiJO6CnoJ49F67FWOcAsOpPLUVbuoCZgQrmhw2jGUWwE,Samuel L. Jackson
Pk5cqJT1wMCKx1APalxW3byMm7Sc0xFTtw2BiNX5rXgfPay913EMNdV3wOXZtZIK,Queen Latifah
ZJAaSVgv2s8MCpVhV8gQ2JIog1GT1U8VRu9jCdusWn6KMd9f6jpbPUi8mqBDpcdz,Harold Macmillan
mhoBPkjB16jibjYgCCtqyKfxrs9Nbe7w8dROp9nh5DfP6Nnwc15hP6cUFWRwZ76h,Macaulay Culkin
I51YI1wVo3SBXo6sdPRxjS21ICefbcLK6FuXdTyYobEvH29RG3duJGgYd6J8GUsn,Grover Cleveland
7keuhY1Gr6I0DUtuk0bwMNfFnG5LksUrqi9vN9uNAwb8mjC5kpf0Jy8zJjaHIZKs,John Russell
N1BUZH7GvFnMWsfs0mJbXPHFIf43dVtVpfnfl6BvF3eFm2VnNa7Pwx4EEdCf5vL4,Byung-Hun Lee
hMT5gnAu1XkVWPtSYUy0VK0HCbzGOEyyiqs8s6MANtiVDY8JqDof5POcfqcQG5wU,Barack Obama
FMWQ2GPkAZ0282N26wcjMpvs3RQFGTAfDvymsiw7eBCbV53kiwcHUhmBlJlESUEO,Margaret Thatcher
Y0fOrQYGuedIKq7q6pL4sbvyrAApiMYUkDS0lsHJK2w3tEEXmZ6Zua3ktXkwCOU1,Cat Stevens
aPxtVdXktn8HQ74eE3hK2cVtRU8w1CDSCpxE4gJRaOadpkczqyG7mUmnPeUypM0v,Leslie West
Zc6AVS6dIqCO2m5jZbDmc7PHbPCkEG0j6PTVWf6cBvCKppkfY9YKAzAIiENxUo1W,William J. Clinton
HTu68VMXwxgmA0VS1uMT6eyNl7eYljDT8cRVCaTwLECUP6AMc3cytFYOgRDzmMmE,Herbert Hoover
ZWPeRwxph2DixBLlA8HHQYUtxeVT6n0JlSCQ1P4DnI2w00Vt0TR20539CJb3JPYm,Dave Mason
MqkFpacfe0z63gyMt3TjmDcryRVZI76igkQhsfDjBXx652Q5nYQfavTh1blI1ZPz,Erroll Garner
FbwfukLAgKv6cFf0aQmQhwGDvedSmfIWU3vA6jg7i1DLKIE8niB5m6yI35WxbHa0,Kevin Bacon
yiXdzaMl4Z2iRltUtp2qhTEBjsJocj4YojzNvdENjUnnQm74pWnXPeRzfeAwDHmA,Shelley Hack
LxIcx7wN3UzwvYDsMOvV1GP3BQz4v8JJE7YcHJiw2i5SUNfktzZOAyyIPah8Ev8z,Brendan Fraser
bznibABtpz4Oy7KgU0c0LO2OGFx6ddHLKS4t32AcXM0NklRTAaVqHK6Z7FDErkj1,Channing Tatum
llyBjEy3crRmF1DBTGNbRv5QvQiBlQUHrcld4yNTAikS7QJ2Rv6rEMVHj2gDyJyX,Roger Waters
WzPupBgGBrHXEksCpayAE0OP2AIeeGZFdbm0TA6qvWDA2nlZmCNxt9oeCHQ5sv7r,Cedric Bixler-Zavalla
kLigPpk6WuUbNmtXuYEqMqcvh0lYTN2DrxTkP6IJNYIVAqyTXUujyZMN1h5Gw9Tn,Jamie Lee Curtis
9j5qVEY5oeduwqU3AHJo9sfTBjcz14ktiB4KnCHPnHlB6BsG5CYqgMWSSY94HUoP,Barack Obama
mMIxjlp9Npq9dOgSbx7kADucCuQNLctUd0Pp8zY3yYWN08XvFertnp4tBOocVu6p,Ulysses S. Grant
OU4kNOpHK355SobSsixItwZpfqwpjfveeFxYaIJFKg6S2Tz6xHZjBqgARuVI7Ky6,Zach Galifianakis
Hf089CIgbgVlEHLyYrGPlKYzAvzGGZCyigJ1yGXaBTuS4kuxhSzdRXSCcQuSATBU,Harold Wilson
s5PLBhLRRrqBr0YZMlV71Ajl0ueFDRj9ZQ08WYTuMGBRF2ESnxQ9MBsjTsNILxIa,Joe R. Biden
LnGr9v2CgutjrkrQ0DC5BM1AiKPOcXqFezMq0U0Kk8DOWWObRO02AQ6nJhe41vPX,Maggie Smith
73C2tHyeCoTnMB9iSZ7zbvVyUs5kOi8BiKEX6rvAXR9a6yg3VUJ6mZoitc09461P,Margaret Thatcher
AlIOqeUbddQHY8eUiznmjnRylf2jWfl5w1bEjeXkhgufVgJiTI0U6RkFLY24FFvI,Carla Bley
xbhanP12H9ihIrUjGLtydn4yed6GVJWHMUo2rjr44Zd08eKOduAQDHRci3XiKEBx,Jenna Coleman
9Nair9Nsfy7EKmzzQpG7jyl715tqDoX3Houl03TJFKlofoyhfzVcnFxBtP4wdEAc,Bonar Law
8geR61TT5srfFoQxhKLXWzQ4l73vB1wa2ddpHx3Q5By7CZMu3szuWHg0do8DKPfA,Andrew Johnson
cRhMwjfdK3BKdSDmpwg79fOHKPDBLx5wG7oydDxHdcPccE90m5qlX3En1kTNR7ze,Neville Chamberlain
80r4eas2dcJC0RTG3DVn9IoJDevV1D4GjavNKA1YaTcrz2nsBQk7VhM4gzVpQZQx,John Tyler
Omw3dCuTBr8Iaq24WkP5PJMFP6ENexRklKLe5Q5rQjDqVBQNCrCEh3GC7WCxXWxu,Augustus Henry Fitzroy
p5WFPZA6wMJlbgv16ag7WfSExJTVMFljJUI5fcDJJ06i3dj2qKaw0DDp8szMQFLp,George Canning
v765zUxMQ8qTYKkyMG5970FUdfqIaa5psCDSyD5K9zlV86U2a6I7c99HVuOnC2QX,Arthur James Balfour
hHeQa83nUCbxfemEddEjgs3idpgPRKNeAEDejAAfWGhIBV7Cq496zbKINm4TUcts,George Canning
XhEs7dw6pRxY8nEB4DS5ftpWqIqsx3FfRr2JWNTTtWRU3W6BOI3kId2nDzE8OGG7,David Cameron
pHF4jNkCgVfE6CRFPhBHqXbSz341S9oT9qKRJjfQ225fIrVLqUVoeSeNU4WlVWFg,Neil Diamond
DQYRrP55Jptkmabt6OwaqbN9W6aEoKaDd0QvSZY6zKezQznBcZEkW1TR9pjsPqyR,Calvin Coolidge
66xPNcQ6sZSyAh294zeSW6mCkipFaIR8ttPh6yJb3MFANlQZ5vmDDJEJvipoAMWk,Halle Berry
1xzIWf7OOkTJGEq1e9UOR5UMYZzFw44Z469DZjSqxnfflKpj6ovbkwZavEqXS5pv,Jelly Roll Morton
5quey1ek0PoCIi2fhGpxGqJPypW9YLXlg2ldCc6QCD09noXGpKs5fY6VQIVCMYHq,David Cameron
yw1foFErQei6Vh9MPTjnz2rXMkATf3UxhxxJhubefr3izQFU9RXfC6s9wpn2bDJR,Dizzy Gillespie
qSDh6olcK2aVx0xWM7lNtCxZpJo4KHOQdGNIgZ4H3arB9KJ1khbUcD1KVeFZBMb8,Martin Sheen
MRHbyloWCfihgh4mMAueXN4k80lTK0BxzQci77yzFY5mpQMRdVnOTmNFlFkf9vNW,James Monroe
SzjobrUawPzeKHmNJF127XYu7bCbqJeIdJ07MA7jxiPDGy9tp2FsVvd22GAG1bKb,Chester A. Arthur
6O7O5OlCfQ408qnn8JRJ6LTcRqLwPBx5a2f7XjGUqrIbDRsBWXg0lrvVy2CBRH43,Doug Pinnick
ivzhrTwBEfRRpJqahCTBjiEb9M0ousaka6u3XbpyJ1D0nkszgJF3u5BbRLAB4YoZ,Calvin Coolidge
8Fg8ZOo9mi9Inopm6atX5Q81c3XnUuu0shDaDRWB6UtoPp5V3JN1XnWzOE6tZhQy,Henry John Temple
zC6Dp72KU2RQxfZTipOehVLZ2xzhvUOy5khR7SDP3gbwRnUrOSWVlWFkQCJ32667,William J. Clinton
ZWUr3oRGGRRx6DzXzNs2wwcUq7VxAC8gMfrZBfhHjb3R3B9cbfJS03lRnzMmLSZk,Jelly Roll Morton
aUwKHgBxdldlfdvVpUOyxyYH0GigrKktdHptb4DUOBhxLNRI7WEMGumPAiOaMYPv,Todd Rundgren
afcEOD3VJshHPKAHDZiOPJEFO228voiMtba2OHT0mVt8MSSUbQgpkQYScp5F7lpY,Spencer Compton
UnRT0yXwGCY5fYE46qsLlQP7HAt7OAlG84SEAXXNf7DPec4boUp6sQ9zcdhezAs9,Roy Khan
08oMyfeyL4NVDVdVsPfOfdyuEzJh66HmzC9zHvHgzWIkBVhnA1jSi0InFCby7ZYr,William Henry Harrison
enxKsf0pg20XfHBK4xu1vrf0uCFjaNUPVV9o3E6KafbeTEl9b9nTKPMijTkYyunS,Jimi Jamison
V4bNJV2Cp3YrgxBBAgmg9y9ps3TaXp0MgrxnBZ3bjx0SySNlc3oj0yIXfNBI81Fh,H.H. Asquith
1Cq8rkJn9fliO3jW72L7DaQhwEgwEaFWRyRAAWpD5qFG6ufNM3x9DdT0naH33SHV,George Russell
s3eOpqyKkQ8hafOYnTPEc8PZAHXKWpyazuMGtNVxDYl6os66us5P28BdzB5pepJE,George Canning
4C5xopjDoVYUVrIOtMBzacQ0fjHOm9Za66iJd2K8WBWmj7dnx3LR9uP7gJgNkr45,Eric Clapton
uwTgh6ofGmnrkBTwCu4kY434N4ZgXMUwdHvBwhpQjAnjZ3E7Y361FvVezM5VGuER,Benjamin Disraeli
4zWysO4LE88GnmBSeOTbbjgy1qQTUtosfbtjbsVVkUyK9IC26iwDd8hYddwhWvJl,Winston Churchill
jMPdMoYLdTqwZmOgFysJZq4PDQWrfpknm3fHCKuRZjK2tzkWmWVQD65AA5J4s1li,Elvis Presley
BnBodfXiOlZNETNuPRpiHvzKZskclmTuHTlL3Jym2nG9ficRE1mteHLYJJXFBNrM,Bennie Golson
ITC4ZMH6757btlEOvxEZHQU0yYdi4DMbTEpB8JgJhIforNT7JZpAdKIKsKjr3CSJ,Elvin Jones
YcXiqexq9ukOk9fou2d0LlohZolsBLFvV67pewtuPCO46gtpFlOfXjXJB9ZSYnMl,Timothy Olyphant
Zy9PSJefsL2uZbfc14la4Fm9UmKel5ym2bOiIUwGiBlwi1Y7MbqFEacALfrEpz8S,Jaco Pastorius
F5rldJp9RRVyg0HcmmtcWWA0hW7ikh0ziueMB829YDYwvz0mtUY0bOwbuReRNSwS,Solomon Burke
6QWiLtYkHb20qguLZwOa0iM89qIHcJubsBHWIAfdq746H1dAl7qDJxJ34OWy5k46,John Major
U0cS3FqixmDMXBLtkezyDHFIjVLGq7ubVNQCKX7EZ9cCC97cSCVi6VJPrrbMHtsA,Ronald Reagan
tQUqxlhsg1pOxTQpofUEXKDG5JJjTBzT1KWtp06CJzpjJRokyyWDmg3iqlF9shhs,Joel Edgerton
zakJXIxN0yBt9lEZWUyTMBeOd54BLCmG3gLuD3k6WB4GHQt15Ss54KYfyEuHSgq1,Clint Eastwood
0fot9ZHfPs5dohAWm2Tn7EG3dZiYCKvKR2gsAZNasj0lgkuQp6HxqvzAybuta5Nl,Harold Macmillan
L8OUdpm4zKwlBmn9resB0EuaR4DJjnlXnWZfw72kltvToBrWZTjyxkqKPW5vC97i,Bonar Law
81EuBkRdLAAP56FA110jevt0VmbGnemVaHWblbfRWBJkMNG6qr335qQRDCbmghF2,Edward Heath
js0oCfxhc0opDis8FlMFW8sFFlFyX4DWoTXGxLyvw7bRpKl3MDej6Oslza0trsLn,John Adams
Ueq648yJB6beP109nu4dvAIWdFohkshFMGKIIXjcXkrWCoaxS3MgjuziOVisIaDh,Fletcher Henderson
WMBEsTuCO0FW4rlL0OMgyw5VBwQ5t2bZL5hkiAsoNRGSShQqgPdWuLJ2h2wbIEg3,Michael Stipe
xf0th9oVx34MySaqvN3uSWgwsE9xpx6mfFPsqgYTMmGAZN42IGJFSbDLJ0y7i1k9,William Howard Taft
30Zdyl9XleU5jQbsJ42TpQagyVMp7P0aXztfI4FsdmiQxYaxJ5xmmFYmfpnKR12r,Ben Foster
41EBM1xravlEED1NWtZC2H4TX5p8fQoA3oo8tKxlJcJN4ewqL2CjEaowkmageaWs,Charles Watson Wentworth
82OIbvdoCrTXQCYcz6iOHZXlCO7eyCr8R7RYmQ3yVfT1OyUh2fuUVuplavPauR26,Tim Curry
p9tpJpzeAnGquVHEcXfoVnyx6zx2TKoq0XjnkWNZbc8umXVDQabqGs5l16Gv4klh,Sandra Bullock
PnzYz2Q09nxcOnfxMCvxB8QF4zkZYIRusbEg0nL6WqmZdjneuCfw23tdvKgXcOIW,Cate Blanchett
wiv2R6s0WPhsOetJqhfyW8oEHS4OcMYXCg3D2KHr7v1SNAcVlxulmymA9P7GY4qp,Sonny Rollins
SrFrYoT8UYgkE5NZN1BxuxfREX8cDPvRxrdyoVrSHwtCIp6x7QyADgCbMSq12PEu,Richard M. Nixon
TLzfF6VEDWwyykfaGu7UmXZKowwPc0A7WH5acUSSCc1pjZZYzIOX2WUXXrQveIbe,Calvin Coolidge
ww0ETFi5igJJeibahfDusrjINxISaoTYrgJgeHKPFn3NiGEWr2oqhxWH95X51hyB,John Quincy Adams
pHKgsGpXb5bFOtrlbJP7Z2CRpKHWj8OZelBBf7ovpLX02f34rixWw7xp5p7xpPSX,Michael Cera
yeFj7vPVdAD0PqQ2BQxPJTQuuhXORZdWI4uT1FDOuNRPW5zPtZWGqL1g7zqlYNYc,Donald J. Trump
Sfqhis0HtCpB96DYn3BbPUZX8YNvVWZCgIkefmGEv5x7VFef9Rj02h8kkMpCA14a,Michael Cera
k8DfYUBCOHkOGhOBhiGhVcxuyoJuMKjwJT59O8OuFTOLBfN00bQIJfiiFs2dZgHi,Frances McDormand
Z1mEUEPbaweUnzIJaNKNVX14AhgOcNp69cjmwmNxwRND3K8izSCLcqr69KFg0F20,Pat Metheny
nruwcZNgc1TTCtanHY7aXNmHc62QUoGSaBS4X4vcxybyeqKLSXgr0w4n64Pk1Owk,Donald J. Trump
cHW1a0xnvCqg71OjegBsJvJcaR9bWBj2xu2ErfbaJt6Je2vUpwK8cWYI4bbmvNzv,Grover Cleveland
VJpgxoW1wriwsz2m47ossUReOVjJXKGyibSaNWMVx5KN8G4VNRE4fGDIjYf0w7Jt,Jon Bon Jovi
h6Y9T6KjYYoq8LoEtM2n7lzj01sVVelVxRQ7lJqfVaZYu5qtmMJi1frxWAbyFCAB,Steve Marriott
bLbrTiugIKy6yx767yNrct9TgOoLXXxV8t3JmvTCa5ZtkizBz4ujHaegMsn5nY2j,Jon Anderson
n2w2jKT7KPLcHkMojLfb6Blf7PaO5gpRgipZ7sOGDUi5FBoxVuR8c1L8lXp3aU8t,Thom Yorke
ijn2RJ6N17wv33Thlgr6Ws6SBvxNjYQdOukKgA50Q3FAENHd0cW4M2FJH8JPWb4L,Roy Orbison
fLL1OAGVnqTHSj7rAhJNA7PU6HGdutjBZcg3uSkS4EMr6XIkTPzhCaTR22UffASE,Jimi Jamison
Zis1a4Ce0ZkyocCf5k7P9d67lZQBhWKsNlpFlSpc0rlYCw6XxKga7sVJZcylhHUv,Ingrid Bergman
DWBmgzZ9K6UgUcxfIYCYg1BTPYeW5gvOijfXmR0mh3XlSIX59suKDRVfX1HUy9WD,John Fogerty
UVuhORSqYj8oWPHzcUghExchWf73mz56c9feSMTXL9pvHNgBXzaYFufytXHGEEP3,John Fogerty
uUW4MazALTQFx8IsEU7htNASMp07LYohskPKXc41oeUvlE4tUow62kPdaARjYfgU,Rutherford B. Hayes
fQPhTP8sxZRTMNclhBDbXN3b2je8j41nnVsThlwzflw9DWDDsaxGwyf9ve8Z3Hvq,Kevin Bacon
Q9MtEvbCFF1hY412tL01t4Ozk1n1FG4Cy9C6ITzEZG6DSm0xW1Dg3IM9qjYRvpaz,John Coltrane
5xjHR22xVqfPynHUJ9vjF3cGn0DaKnKTfHErLPMDluNFeqMWnKnsTC4alq2CP4BA,James Carter
pMABx4bYMmLkNvm2HPez8QTDVTPY16yKtcKz8jh0VE4GsOYXfg8Ay9SlUYYaSZva,Abraham Lincoln
jqZKIDwx2yPAxGWQUUMGgyqz2g9dTJW70GHB6rNB6At10IaRyyUxz9HVpE8w9NrS,Rutger Hauer
yEfbF7575ngvRn5aCYSgRc33e1IovdwCe5Vl95pxVTRFDcuTbbXEGxIx72QWtmLD,John Leguizamo
QOb8FwTxQfjsLotRHWy4v579gBFwgpMWQQUTLTTXTi0zVQ8LXGsTbWaLPylNzhJV,Lucy Liu
nEEBW4srVMHjj3llXaQhER50qSEuRcqC5j5P5srnqSebfqhPLzEyPEwCwxzGGRHD,Archibald Philip Primrose
jIM0Jzqx0nXlkGau8MAnitnPVVaPbGhhFoIfWU4BCyRGsMcvjd8bs0vGpyW0Md68,Boris Johnson
Vw7eKqx58lqymdJPlV3eRM1Mpxm616FF5Tr6FjlH9IyjHeUbVCWIIsgeyW0cc3eB,William Pitt, the Younger
MUk5djurU0pR907hELrHShDP3sxASgwTaRePCNj5XzIt34KvTYNtnwOId2UMoWbN,William Henry Cavendish-Bentinck
Q1LPLOmpwd8iy15N3eEh1mFiRwz7nPaNG9XwyfokR2WVVPhDY4t7mlJTa2jtYrhk,Julie Bowen
Whgzw2TyHzgD8Z5ERDpKaMPj0JcOxlmZvNH1OVeYcEzbBws3sK08BLfEeMrdNnS2,John Turturro
